ID,ITEMCODE,ITEM,IN_BLOCKS_OF,METRICS,PRICE_PER_UNIT,CURRENCY,FEES,VOLUME_FROM,VOLUME_TO
270,8011523,"SAP Paybacks and Chargebacks by Vistex for SAP ERP, private cloud edition",55435000,Revenue,1109.00,USD,Month,31,60
271,8011523,"SAP Paybacks and Chargebacks by Vistex for SAP ERP, private cloud edition",55435000,Revenue,970.00,USD,Month,61,100
272,8011523,"SAP Paybacks and Chargebacks by Vistex for SAP ERP, private cloud edition",55435000,Revenue,832.00,USD,Month,101,200
273,8011523,"SAP Paybacks and Chargebacks by Vistex for SAP ERP, private cloud edition",55435000,Revenue,808.00,USD,Month,201,Infinite
274,8011524,"SAP Promotions and Agreements by Vistex for ERP, private cloud edition",55435000,Revenue,3049.00,USD,Month,1,10
275,8011524,"SAP Promotions and Agreements by Vistex for ERP, private cloud edition",55435000,Revenue,2592.00,USD,Month,11,30
276,8011524,"SAP Promotions and Agreements by Vistex for ERP, private cloud edition",55435000,Revenue,2079.00,USD,Month,31,60
277,8011524,"SAP Promotions and Agreements by Vistex for ERP, private cloud edition",55435000,Revenue,1940.00,USD,Month,61,100
278,8011524,"SAP Promotions and Agreements by Vistex for ERP, private cloud edition",55435000,Revenue,1829.00,USD,Month,101,200
279,8011524,"SAP Promotions and Agreements by Vistex for ERP, private cloud edition",55435000,Revenue,1478.00,USD,Month,201,Infinite
280,8012227,"SAP Emarsys Customer Engagement, omnichannel marketing option",100000,Contact,518.00,USD,Month,1,9
281,8012227,"SAP Emarsys Customer Engagement, omnichannel marketing option",100000,Contact,369.00,USD,Month,10,19
282,8012227,"SAP Emarsys Customer Engagement, omnichannel marketing option",100000,Contact,268.00,USD,Month,20,49
283,8012227,"SAP Emarsys Customer Engagement, omnichannel marketing option",100000,Contact,217.00,USD,Month,50,99
284,8012227,"SAP Emarsys Customer Engagement, omnichannel marketing option",100000,Contact,185.00,USD,Month,100,199
285,8012227,"SAP Emarsys Customer Engagement, omnichannel marketing option",100000,Contact,171.00,USD,Month,200,Infinite
286,8012579,SAP Service Cloud Version 2,1,User,108.00,USD,Month,1,100
287,8012579,SAP Service Cloud Version 2,1,User,102.00,USD,Month,101,250
288,8012579,SAP Service Cloud Version 2,1,User,96.00,USD,Month,251,1000
289,8012579,SAP Service Cloud Version 2,1,User,91.00,USD,Month,1001,2500
290,8012579,SAP Service Cloud Version 2,1,User,85.00,USD,Month,2501,Infinite
291,8012580,"SAP Sales Cloud and SAP Service Cloud Version 2, test tenant",1,Tenant,2256.00,USD,Month,1,Infinite
292,8013363,"SAP Emarsys Customer Engagement, account engagement option",10000,Record,926.00,USD,Month,1,5
293,8013363,"SAP Emarsys Customer Engagement, account engagement option",10000,Record,698.00,USD,Month,6,10
294,8013363,"SAP Emarsys Customer Engagement, account engagement option",10000,Record,524.00,USD,Month,11,15
295,8013363,"SAP Emarsys Customer Engagement, account engagement option",10000,Record,408.00,USD,Month,16,20
296,8013363,"SAP Emarsys Customer Engagement, account engagement option",10000,Record,292.00,USD,Month,21,50
297,8013363,"SAP Emarsys Customer Engagement, account engagement option",10000,Record,245.00,USD,Month,51,Infinite
298,8014283,"SAP Customer Data Platform, records, access",100000,Record,12974.00,USD,Month,1,Infinite
299,8014284,"SAP Customer Data Platform, additional activations",1000000,Transaction,54.00,USD,Month,1,Infinite
300,8014285,"SAP Customer Data Platform, additional storage",12,Gigabyte,171.00,USD,Month,1,Infinite
301,8014294,"SAP Customer Data Platform, records",100000,Record,1262.00,USD,Month,1,9
302,8014294,"SAP Customer Data Platform, records",100000,Record,950.00,USD,Month,10,19
303,8014294,"SAP Customer Data Platform, records",100000,Record,726.00,USD,Month,20,49
304,8014294,"SAP Customer Data Platform, records",100000,Record,630.00,USD,Month,50,99
305,8014294,"SAP Customer Data Platform, records",100000,Record,561.00,USD,Month,100,199
306,8014294,"SAP Customer Data Platform, records",100000,Record,485.00,USD,Month,200,Infinite
307,8014321,SAP Sales Cloud Version 2,1,User,131.00,USD,Month,1,100
308,8014321,SAP Sales Cloud Version 2,1,User,124.00,USD,Month,101,250
309,8014321,SAP Sales Cloud Version 2,1,User,118.00,USD,Month,251,1000
310,8014321,SAP Sales Cloud Version 2,1,User,110.00,USD,Month,1001,2500
311,8014321,SAP Sales Cloud Version 2,1,User,103.00,USD,Month,2501,Infinite
312,8014331,"SAP Service Cloud Version 2, utilities add-on",1,User,49.00,USD,Month,1,100
313,8014331,"SAP Service Cloud Version 2, utilities add-on",1,User,47.00,USD,Month,101,250
314,8014331,"SAP Service Cloud Version 2, utilities add-on",1,User,45.00,USD,Month,251,1000
315,8014331,"SAP Service Cloud Version 2, utilities add-on",1,User,43.00,USD,Month,1001,2500
316,8014331,"SAP Service Cloud Version 2, utilities add-on",1,User,42.00,USD,Month,2501,Infinite
317,8014791,"SAP Customer Identity and Access Management for B2B, contacts, access",50000,Contact,18084.00,USD,Month,1,Infinite
318,8014792,"SAP Customer Identity and Access Management for B2B, contacts",50000,Contact,5252.00,USD,Month,1,8
319,8014792,"SAP Customer Identity and Access Management for B2B, contacts",50000,Contact,4377.00,USD,Month,9,19
320,8014792,"SAP Customer Identity and Access Management for B2B, contacts",50000,Contact,3297.00,USD,Month,20,39
321,8014792,"SAP Customer Identity and Access Management for B2B, contacts",50000,Contact,2598.00,USD,Month,40,Infinite
322,8015120,"SAP Commerce Cloud, additional logging option",1,Flat Fee,11549.00,USD,Month,1,Infinite
323,8015435,"SAP Commerce Cloud, premier edition, GMV, access",13304400,Gross Merchandise Value,554350.00,USD,Year,1,Infinite
324,8015439,"SAP Commerce Cloud, product information management add-on",1,% of Net Recurring Fee,37.50,%,Year,1,Infinite
325,8015457,"SAP Commerce Cloud, order management add-on",1,% of Net Recurring Fee,37.50,%,Year,1,Infinite
326,8015463,"SAP Commerce Cloud, composable edition, orders, access",50000,Order,29177.00,USD,Month,1,Infinite
327,8015467,"SAP Commerce Cloud, storefront composer",1,% of Net Recurring Fee,37.50,%,Year,1,Infinite
328,8015469,"SAP Sales Cloud Version 2, service capabilities add-on",1,User,21.00,USD,Month,1,100
329,8015469,"SAP Sales Cloud Version 2, service capabilities add-on",1,User,19.00,USD,Month,101,250
330,8015469,"SAP Sales Cloud Version 2, service capabilities add-on",1,User,18.00,USD,Month,251,1000
331,8015469,"SAP Sales Cloud Version 2, service capabilities add-on",1,User,17.00,USD,Month,1001,2500
332,8015469,"SAP Sales Cloud Version 2, service capabilities add-on",1,User,16.00,USD,Month,2501,Infinite
333,8015477,"SAP Commerce Cloud, composable edition, orders",50000,Order,7294.00,USD,Month,1,9
334,8015477,"SAP Commerce Cloud, composable edition, orders",50000,Order,4086.00,USD,Month,10,19
335,8015477,"SAP Commerce Cloud, composable edition, orders",50000,Order,2918.00,USD,Month,20,39
336,8015477,"SAP Commerce Cloud, composable edition, orders",50000,Order,2480.00,USD,Month,40,99
337,8015477,"SAP Commerce Cloud, composable edition, orders",50000,Order,1663.00,USD,Month,100,Infinite
338,8015478,"SAP Commerce Cloud, search add-on",1,% of Net Recurring Fee,37.50,%,Year,1,Infinite
339,8015484,"SAP Commerce Cloud, premier edition, GMV",1,Gross Merchandise Value,3.07,%,Year,1.11,31043600
340,8015484,"SAP Commerce Cloud, premier edition, GMV",1,Gross Merchandise Value,2.11,%,Year,31043601,75391600
341,8015484,"SAP Commerce Cloud, premier edition, GMV",1,Gross Merchandise Value,1.67,%,Year,75391601,153000600
342,8015484,"SAP Commerce Cloud, premier edition, GMV",1,Gross Merchandise Value,1.41,%,Year,153000601,319305600
343,8015484,"SAP Commerce Cloud, premier edition, GMV",1,Gross Merchandise Value,1.19,%,Year,319305601,Infinite
344,8015492,"SAP Commerce Cloud, premier edition, orders, access",50000,Order,47771.00,USD,Month,1,Infinite
345,8015493,"SAP Commerce Cloud, composable edition, GMV, access",13304400,Gross Merchandise Value,350116.00,USD,Year,1,Infinite
346,8015507,"SAP Commerce Cloud, composable edition, GMV",1,Gross Merchandise Value,2.32,%,Year,1.11,31043600
347,8015507,"SAP Commerce Cloud, composable edition, GMV",1,Gross Merchandise Value,1.68,%,Year,31043601,75391600
348,8015507,"SAP Commerce Cloud, composable edition, GMV",1,Gross Merchandise Value,1.30,%,Year,75391601,153000600
349,8015507,"SAP Commerce Cloud, composable edition, GMV",1,Gross Merchandise Value,1.08,%,Year,153000601,319305600
350,8015507,"SAP Commerce Cloud, composable edition, GMV",1,Gross Merchandise Value,0.95,%,Year,319305601,Infinite
351,8015508,"SAP Commerce Cloud, premier edition, orders",50000,Order,9391.00,USD,Month,1,9
352,8015508,"SAP Commerce Cloud, premier edition, orders",50000,Order,5100.00,USD,Month,10,19
353,8015508,"SAP Commerce Cloud, premier edition, orders",50000,Order,3833.00,USD,Month,20,39
354,8015508,"SAP Commerce Cloud, premier edition, orders",50000,Order,3104.00,USD,Month,40,99
355,8015508,"SAP Commerce Cloud, premier edition, orders",50000,Order,2301.00,USD,Month,100,Infinite
356,8015513,"SAP Emarsys Customer Engagement, mobile app marketing option",100000,Active User,1326.00,USD,Month,1,9
357,8015513,"SAP Emarsys Customer Engagement, mobile app marketing option",100000,Active User,1233.00,USD,Month,10,19
358,8015513,"SAP Emarsys Customer Engagement, mobile app marketing option",100000,Active User,1126.00,USD,Month,20,49
359,8015513,"SAP Emarsys Customer Engagement, mobile app marketing option",100000,Active User,928.00,USD,Month,50,99
360,8015513,"SAP Emarsys Customer Engagement, mobile app marketing option",100000,Active User,835.00,USD,Month,100,199
361,8015513,"SAP Emarsys Customer Engagement, mobile app marketing option",100000,Active User,793.00,USD,Month,200,Infinite
362,8015561,"SAP Service Cloud Version 2, sales capabilities add-on",1,User,44.00,USD,Month,1,100
363,8015561,"SAP Service Cloud Version 2, sales capabilities add-on",1,User,41.00,USD,Month,101,250
364,8015561,"SAP Service Cloud Version 2, sales capabilities add-on",1,User,39.00,USD,Month,251,1000
365,8015561,"SAP Service Cloud Version 2, sales capabilities add-on",1,User,35.00,USD,Month,1001,2500
366,8015561,"SAP Service Cloud Version 2, sales capabilities add-on",1,User,33.00,USD,Month,2501,Infinite
367,8016118,intelligent selling services for SAP Commerce Cloud,5000000,API Call,2772.00,USD,Month,1,10
368,8016118,intelligent selling services for SAP Commerce Cloud,5000000,API Call,2356.00,USD,Month,11,20
369,8016118,intelligent selling services for SAP Commerce Cloud,5000000,API Call,2079.00,USD,Month,21,35
370,8016118,intelligent selling services for SAP Commerce Cloud,5000000,API Call,1774.00,USD,Month,36,Infinite
371,8017083,"SAP Emarsys Customer Engagement, development account",1,Tenant,767.00,USD,Month,1,Infinite
372,8017122,"SAP Commerce Cloud, code replication data center",1,Tenant,25777.00,USD,Month,1,Infinite
373,8017283,"SAP Emarsys Customer Engagement, additional mobile wallet passes?",100000,Record,11087.00,USD,Month,1,Infinite
374,8017354,"SAP Sales Cloud and SAP Service Cloud Version 2, limited use",1,User,15.00,USD,Month,1,Infinite
375,8017592,SAP CX AI Toolkit,1,Tenant,5100.00,USD,Month,1,Infinite
376,8017941,"SAP Commerce Cloud, scalability add-on",1,Entitlements Package,9921.00,USD,Month,1,Infinite
377,8018083,"SAP Commerce Cloud, scalable sandbox",1,Tenant,4989.00,USD,Month,1,Infinite
378,8018086,"SAP Customer Data Platform, advanced insights",1,Capacity Unit,577.00,USD,Month,1,Infinite
379,8018120,"SAP Emarsys Customer Engagement, utilities accelerator",100000,Contact,499.00,USD,Month,1,9
380,8018120,"SAP Emarsys Customer Engagement, utilities accelerator",100000,Contact,439.00,USD,Month,10,19
381,8018120,"SAP Emarsys Customer Engagement, utilities accelerator",100000,Contact,329.00,USD,Month,20,49
382,8018120,"SAP Emarsys Customer Engagement, utilities accelerator",100000,Contact,246.00,USD,Month,50,99
383,8018120,"SAP Emarsys Customer Engagement, utilities accelerator",100000,Contact,185.00,USD,Month,100,199
384,8018120,"SAP Emarsys Customer Engagement, utilities accelerator",100000,Contact,151.00,USD,Month,200,Infinite
385,8018127,"SAP Customer Identity and Access Management for B2C Core, consent option",10000,Active User,269.00,USD,Month,1,19
386,8018127,"SAP Customer Identity and Access Management for B2C Core, consent option",10000,Active User,200.00,USD,Month,20,49
387,8018127,"SAP Customer Identity and Access Management for B2C Core, consent option",10000,Active User,175.00,USD,Month,50,99
388,8018127,"SAP Customer Identity and Access Management for B2C Core, consent option",10000,Active User,169.00,USD,Month,100,149
389,8018127,"SAP Customer Identity and Access Management for B2C Core, consent option",10000,Active User,159.00,USD,Month,150,299
390,8018127,"SAP Customer Identity and Access Management for B2C Core, consent option",10000,Active User,153.00,USD,Month,300,Infinite
391,8018153,"SAP Commerce Cloud, consumption credits",1,Capacity Unit,2.49,USD,Year,1,Infinite
392,8018193,SAP Customer Identity and Access Management for B2C Core,10000,Active User,317.00,USD,Month,1,19
393,8018193,SAP Customer Identity and Access Management for B2C Core,10000,Active User,244.00,USD,Month,20,49
394,8018193,SAP Customer Identity and Access Management for B2C Core,10000,Active User,222.00,USD,Month,50,99
395,8018193,SAP Customer Identity and Access Management for B2C Core,10000,Active User,213.00,USD,Month,100,149
396,8018193,SAP Customer Identity and Access Management for B2C Core,10000,Active User,206.00,USD,Month,150,299
397,8018193,SAP Customer Identity and Access Management for B2C Core,10000,Active User,200.00,USD,Month,300,Infinite
398,8018194,"SAP Customer Identity and Access Management for B2C Core, enhanced option",10000,Active User,476.00,USD,Month,1,19
399,8018194,"SAP Customer Identity and Access Management for B2C Core, enhanced option",10000,Active User,288.00,USD,Month,20,49
400,8018194,"SAP Customer Identity and Access Management for B2C Core, enhanced option",10000,Active User,225.00,USD,Month,50,99
401,8018194,"SAP Customer Identity and Access Management for B2C Core, enhanced option",10000,Active User,216.00,USD,Month,100,149
402,8018194,"SAP Customer Identity and Access Management for B2C Core, enhanced option",10000,Active User,210.00,USD,Month,150,299
403,8018194,"SAP Customer Identity and Access Management for B2C Core, enhanced option",10000,Active User,203.00,USD,Month,300,Infinite
404,8018742,"SAP Enterprise Service Management, test tenant",1,Tenant,1591.00,USD,Month,1,Infinite
405,8018799,SAP Enterprise Service Management,1000,Transaction,103.00,USD,Month,1,100
406,8018799,SAP Enterprise Service Management,1000,Transaction,98.00,USD,Month,101,250
407,8018799,SAP Enterprise Service Management,1000,Transaction,92.00,USD,Month,251,1000
408,8018799,SAP Enterprise Service Management,1000,Transaction,86.00,USD,Month,1001,2500
409,8018799,SAP Enterprise Service Management,1000,Transaction,81.00,USD,Month,2501,Infinite
410,***,Cloud - Digital Supply Chain,0,,0.00,,,,
411,8008006,"SAP Integrated Business Planning, additional test tenant",1,Tenant,4310.00,USD,Month,1,Infinite
412,8008007,"SAP Integrated Business Planning, additional test tenant HANA upgrade",256,Gigabyte,1269.00,USD,Month,1,Infinite
413,8008019,SAP Business Network Freight Collaboration,10000,Document,1340.00,USD,Month,1,10
414,8008019,SAP Business Network Freight Collaboration,10000,Document,661.00,USD,Month,11,50
415,8008019,SAP Business Network Freight Collaboration,10000,Document,326.00,USD,Month,51,200
416,8008019,SAP Business Network Freight Collaboration,10000,Document,245.00,USD,Month,201,400
417,8008019,SAP Business Network Freight Collaboration,10000,Document,196.00,USD,Month,401,1000
418,8008019,SAP Business Network Freight Collaboration,10000,Document,171.00,USD,Month,1001,4000
419,8008019,SAP Business Network Freight Collaboration,10000,Document,148.00,USD,Month,4001,Infinite
420,8008021,SAP Business Network Material Traceability,10000,Document,854.00,USD,Month,1,10
421,8008021,SAP Business Network Material Traceability,10000,Document,533.00,USD,Month,11,50
422,8008021,SAP Business Network Material Traceability,10000,Document,366.00,USD,Month,51,100
423,8008021,SAP Business Network Material Traceability,10000,Document,289.00,USD,Month,101,200
424,8008021,SAP Business Network Material Traceability,10000,Document,230.00,USD,Month,201,300
425,8008021,SAP Business Network Material Traceability,10000,Document,179.00,USD,Month,301,500
426,8008021,SAP Business Network Material Traceability,10000,Document,130.00,USD,Month,501,1000
427,8008021,SAP Business Network Material Traceability,10000,Document,79.00,USD,Month,1001,2500
428,8008021,SAP Business Network Material Traceability,10000,Document,37.00,USD,Month,2501,5000
429,8008021,SAP Business Network Material Traceability,10000,Document,27.00,USD,Month,5001,Infinite
430,8008022,"SAP Business Network Material Traceability, participant option",10000,Document,467.00,USD,Month,1,10
